Date,Open,High,Low,Close,Adj Close,Volume
28-07-2015,27630.21094,27676.65039,27416.39063,27459.23047,27459.23047,11800
29-07-2015,27540.46094,27609.28906,27470.08984,27563.42969,27563.42969,8600
30-07-2015,27685.82031,27854.46094,27649.9707,27705.34961,27705.34961,9400
31-07-2015,27814.50977,28161.16992,27814.50977,28114.56055,28114.56055,15000
03-08-2015,28089.08984,28263.34961,28071.36914,28187.06055,28187.06055,10200
04-08-2015,28225.03906,28264.7207,27866.11914,28071.92969,28071.92969,13600
05-08-2015,28138.03906,28315.71094,28135.67969,28223.08008,28223.08008,9800
06-08-2015,28291.88086,28359.96094,28163.68945,28298.13086,28298.13086,7500
07-08-2015,28327.10938,28335.66992,28193.92969,28236.39063,28236.39063,10300
10-08-2015,28250.7793,28417.58984,28017.84961,28101.7207,28101.7207,8700
11-08-2015,28193.25977,28205.11914,27825.83008,27866.08984,27866.08984,14700
12-08-2015,27880.75977,27883.33008,27479.42969,27512.25977,27512.25977,18200
13-08-2015,27635.25,27791.09961,27496.28906,27549.5293,27549.5293,15900
14-08-2015,27668.06055,28100.64063,27643.19922,28067.31055,28067.31055,13200
17-08-2015,28093.53906,28095.9707,27739.13086,27878.26953,27878.26953,12300
18-08-2015,27949.13086,28040.73047,27747.40039,27831.53906,27831.53906,11800
19-08-2015,27851.81055,28021.39063,27721.25,27931.64063,27931.64063,10900
20-08-2015,27959.18945,27964.59961,27564.16016,27607.82031,27607.82031,14400
21-08-2015,27440.09961,27442.82031,27131.43945,27366.07031,27366.07031,14000
